Player,Hall of Fame,Prediction,Prediction Correct,Prediction Confidence
Rick Reuschel,0,0,1,0.8990161300559452
Will White,0,0,1,0.9378418615661765
Adonis Terry,0,0,1,0.9205002612027273
Juan Marichal,1,0,0,0.9154814674270687
Jim Whitney,0,0,1,0.9378426278626744
Luis Tiant,0,0,1,0.9032694366042695
Wilbur Cooper,0,0,1,0.9396747848886705
John Smoltz,1,0,0,0.9040478575207574
Bartolo Colon,0,0,1,0.9267869658953193
Claude Osteen,0,0,1,0.9381166755713732
Catfish Hunter,1,0,0,0.9372496370051712
Joe McGinnity,1,0,0,0.9459605266370485
David Wells,0,0,1,0.9404487950342652
Don Drysdale,1,0,0,0.9103579621985832
Mel Harder,0,0,1,0.9403288167588637
Charlie Buffinton,0,0,1,0.9380539799258011
Hooks Dauss,0,0,1,0.9430004347220904
Clark Griffith,0,0,1,0.9568796916811041
Doyle Alexander,0,0,1,0.9545546909082089
Chick Fraser,0,0,1,0.9547652114991254
Al Orth,0,0,1,0.9701545853924374
Curt Simmons,0,0,1,0.9471121788743018
Vida Blue,0,0,1,0.940311030233148
Andy Pettitte,0,0,1,0.9403331648969964
Rube Marquard,1,0,0,0.9531143729960885
Billy Pierce,0,0,1,0.9329201290903633
Kenny Rogers,0,0,1,0.9510040334791265
Dennis Eckersley,1,0,0,0.9435900943216293
Jim Perry,0,0,1,0.9540386139909864
Mark Buehrle,0,0,1,0.9567024742074695
Larry Jackson,0,0,1,0.9486524225530574
Curt Schilling,0,0,1,0.899191691314018
Kevin Brown,0,0,1,0.9430048021764434
Tim Wakefield,0,0,1,0.9470683737591109
Eddie Cicotte,0,0,1,0.9584114027710022
Freddie Fitzsimmons,0,0,1,0.9687796486866128
Dolf Luque,0,0,1,0.9665053681805711
Dutch Leonard (leonadu02),0,0,1,0.9630314800603582
Jesse Haines,1,0,0,0.9686286912269637
Red Ames,0,0,1,0.9494674692136191
Chuck Finley,0,0,1,0.9440501453096937
Charlie Root,0,0,1,0.9613079278786535
Liván Hernández,0,0,1,0.960250507323123
Milt Pappas,0,0,1,0.9542736605999891
Silver King,0,0,1,0.9668181176515244
Mordecai Brown,1,0,0,0.9514261829967374
Whitey Ford,1,0,0,0.9494172819917004
Lee Meadows,0,0,1,0.9664819249428044
Larry French,0,0,1,0.9660233381044518
Orel Hershiser,0,0,1,0.9575852796837002
Rick Wise,0,0,1,0.9653367527289337
Tim Hudson,0,0,1,0.9572041076898119
Tom Zachary,0,0,1,0.978207364978641
George Uhle,0,0,1,0.963140684243906
Bucky Walters,0,0,1,0.9687514797520101
Bob Welch,0,0,1,0.9534837712273142
Bullet Joe Bush,0,0,1,0.9680241270231144
Stan Coveleski,1,0,0,0.9670058582724328
Bill Hutchison,0,0,1,0.9678708471174546
Bill Dinneen,0,0,1,0.9691222513802078
Lew Burdette,0,0,1,0.9707731632446762
Murry Dickson,0,0,1,0.9701060032541146
Mike Torrez,0,0,1,0.9636583549136807
Doc White,0,0,1,0.9591784953697806
Brickyard Kennedy,0,0,1,0.9745757050919891
Carl Mays,0,0,1,0.9679980321256151
Charles Bender,1,0,0,0.9572362507087369
Danny Darwin,0,0,1,0.9612542177370149
Pink Hawley,0,0,1,0.9772600907520184
Babe Adams,0,0,1,0.9642088168382692
Hal Newhouser,1,0,0,0.9536875888117428
Theodore Breitenstein,0,0,1,0.9725642442504582
Dazzy Vance,1,0,0,0.9569137429796738
Red Donahue,0,0,1,0.9771420637148927
Bill Donovan,0,0,1,0.9589399732158223
Ed Walsh,1,0,0,0.9465354650820886
Mark Langston,0,0,1,0.9502736345484768
Rube Waddell,1,0,0,0.9470319913486203
Bump Hadley,0,0,1,0.9718989099732924
George Bradley,0,0,1,0.9764131901668252
Bob Shawkey,0,0,1,0.968719388949526
Camilo Pascual,0,0,1,0.961087946890133
Fernando Valenzuela,0,0,1,0.9624075956971556
Guy Hecker,0,0,1,0.9740551464633073
David Cone,0,0,1,0.939249840433329
Jack Chesbro,1,0,0,0.9656146645172983
Dave Stieb,0,0,1,0.9651107576181088
Jack Stivetts,0,0,1,0.9760314520363733
Al Spalding,0,0,1,0.9749508425009771
Ken Holtzman,0,0,1,0.9699146437522287
Bill Lee (leebi02),0,0,1,0.9729220328531106
Bob Lemon,1,0,0,0.9698660865017584
John Lackey,0,0,1,0.9582197029357371
Javier Vázquez,0,0,1,0.962178769652922
Steve Rogers,0,0,1,0.962813485714618
Frank Viola,0,0,1,0.9656318603200896
Mike Moore,0,0,1,0.9751769607950296
Bob Caruthers,0,0,1,0.9690267495037366
Pedro Martínez,1,0,0,0.9402930686924689
Tommy Bridges,0,0,1,0.9658223238457232
Slim Sallee,0,0,1,0.9663310731203775
Howard Ehmke,0,0,1,0.9761915152134168
Frank Dwyer,0,0,1,0.9788679196086351
Mike Cuellar,0,0,1,0.9668028409920505
Mark Baldwin,0,0,1,0.9746330097884764
Dwight Gooden,0,0,1,0.9605178700221197
Bob Forsch,0,0,1,0.9735215703861523
Bill Doak,0,0,1,0.9720254113656118
Lon Warneke,0,0,1,0.9685535594479463
Earl Moore,0,0,1,0.9656001510626824
Mike Morgan,0,0,1,0.9753158947727644
Mike Flanagan,0,0,1,0.9736534754773918
Jesse Tannehill,0,0,1,0.9678891069355094
Red Ehret,0,0,1,0.9804539340129276
Roy Halladay,1,0,0,0.9620607645519469
Bert Cunningham,0,0,1,0.9792147266004022
A.J. Burnett,0,0,1,0.9623640128239103
Dave McNally,0,0,1,0.9683407425863776
Hippo Vaughn,0,0,1,0.9620923969159904
Félix Hernández,0,0,1,0.9461068455294495
Dizzy Trout,0,0,1,0.97012072271431
Tom Candiotti,0,0,1,0.9686996870775534
Guy Bush,0,0,1,0.9793309803024802
Kevin Millwood,0,0,1,0.9677449026242912
Claude Passeau,0,0,1,0.9704707352124107
Bill Sherdel,0,0,1,0.9768456371627032
Bob Knepper,0,0,1,0.9710673330940812
Art Nehf,0,0,1,0.9699942586630709
Danny MacFayden,0,0,1,0.9766990051309828
Rick Sutcliffe,0,0,1,0.9733942114072943
Wilbur Wood,0,0,1,0.966767497553409
Jim Slaton,0,0,1,0.9768430503197254
Virgil Trucks,0,0,1,0.9691280580238032
Urban Shocker,0,0,1,0.9717986520173894
Ed Morris,0,0,1,0.9670789707677802
Vern Law,0,0,1,0.9753611770694524
Derek Lowe,0,0,1,0.9692970837465518
Mel Stottlemyre,0,0,1,0.965211404145911
Sam Leever,0,0,1,0.9666666322836845
Burt Hooton,0,0,1,0.9661968355835916
John Burkett,0,0,1,0.9713511208877069
Tom Hughes,0,0,1,0.9715913427278984
Rube Walberg,0,0,1,0.9778380129827454
Sadie McMahon,0,0,1,0.9776710684809884
Ed Reulbach,0,0,1,0.9593969642875957
Dave Stewart,0,0,1,0.9695082885011916
Jack Taylor (tayloja02),0,0,1,0.9683779210252631
Wes Ferrell,0,0,1,0.9753922000065224
Rudy May,0,0,1,0.9650148257204038
James Shields,0,0,1,0.9600318945901029
Willis Hudlin,0,0,1,0.9789206235893276
Deacon Phillippe,0,0,1,0.9677365263426536
Jouett Meekin,0,0,1,0.9818946862588552
Kevin Appier,0,0,1,0.9678215851991195
Rick Rhoden,0,0,1,0.9697760395530862
Jimmy Key,0,0,1,0.965662395468281
Bob Buhl,0,0,1,0.9704293028537209
Barry Zito,0,0,1,0.9683572860670939
Terry Mulholland,0,0,1,0.973838648886661
Jesse Barnes,0,0,1,0.9743251405834237
Joe Coleman (colemjo05),0,0,1,0.9676546805921141
Harry Howell,0,0,1,0.9668132393330344
Bret Saberhagen,0,0,1,0.9609218838144488
Scott Sanderson,0,0,1,0.9679135067416655
Bill Gullickson,0,0,1,0.9742001937935946
Eddie Rommel,0,0,1,0.9774560388816268
Paul Splittorff,0,0,1,0.9754894235544652
Jeff Suppan,0,0,1,0.9769051220674471
Red Lucas,0,0,1,0.9729528050988919
Pretzels Getzien,0,0,1,0.9734679813127051
Doug Drabek,0,0,1,0.9683368539738123
Kyle Lohse,0,0,1,0.9729950720873791
Stan Bahnsen,0,0,1,0.9688591500216122
John Candelaria,0,0,1,0.9661916178623096
Ice Box Chamberlain,0,0,1,0.9758012879849082
Rube Benton,0,0,1,0.9685611598681076
Jim Clancy,0,0,1,0.9750273887553611
Frank Killen,0,0,1,0.9789826880446443
Andy Benes,0,0,1,0.9652526420898737
Lefty Gomez,1,0,0,0.9652665167845779
Steve Trachsel,0,0,1,0.9752610893817111
Ray Sadecki,0,0,1,0.9690178117173748
Steve Renko,0,0,1,0.9712311221715161
Sam McDowell,0,0,1,0.9545422310457942
Allie Reynolds,0,0,1,0.965836697886408
Kevin Gross,0,0,1,0.9688889103733723
Win Mercer,0,0,1,0.984400624580736
Hal Schumacher,0,0,1,0.9700590040878075
Ned Garver,0,0,1,0.9718001740080157
Ron Reed,0,0,1,0.965572175293234
John Ward,1,0,0,0.9617267994036036
Bobby Witt,0,0,1,0.9727808776206197
Jim Lonborg,0,0,1,0.9717026893302906
Brad Radke,0,0,1,0.9715847957955285
Tim Belcher,0,0,1,0.9711538136947631
Mudcat Grant,0,0,1,0.9683469552648076
Eddie Lopat,0,0,1,0.967065745262807
Bronson Arroyo,0,0,1,0.970960268832186
Matt Kilroy,0,0,1,0.9749708501829951
Dan Haren,0,0,1,0.9650998454933102
Bruce Hurst,0,0,1,0.9662690802878848
Woodie Fryman,0,0,1,0.9659658598095894
Bob Rush,0,0,1,0.9687849907150786
Mike Caldwell,0,0,1,0.9740251834108801
Jeff Pfeffer,0,0,1,0.9630327158299218
Larry Corcoran,0,0,1,0.9628056359361008
Ron Guidry,0,0,1,0.9616565434547478
Al Leiter,0,0,1,0.9648769760677193
Kid Gleason,0,0,1,0.9780554579829586
Floyd Bannister,0,0,1,0.9657499945543498
Ryan Dempster,0,0,1,0.9696759403138133
Mike McCormick,0,0,1,0.9681835549168155
Jake Peavy,0,0,1,0.9507888913638464
Nap Rucker,0,0,1,0.9590018069811567
Claude Hendrix,0,0,1,0.9615115198262356
Jon Matlack,0,0,1,0.9613464478671111
Scott Erickson,0,0,1,0.9735076810635956
Ron Darling,0,0,1,0.9666192491049628
Jimmy Ring,0,0,1,0.9742786034459117
Pedro Ramos,0,0,1,0.9724164541049877
General Crowder,0,0,1,0.9716252737516855
Tully Sparks,0,0,1,0.9667492293905899
Earl Hamilton,0,0,1,0.9708105786081541
Bob Groom,0,0,1,0.9652483518021178
Larry Dierker,0,0,1,0.9632647813777727
Thornton Lee,0,0,1,0.969096584191268
Randy Wolf,0,0,1,0.9646943279569001
Addie Joss,1,0,0,0.9570522662236488
Curt Davis,0,0,1,0.9703528983267827
Chris Short,0,0,1,0.9660360435653943
Sandy Koufax,1,0,0,0.9506034631757639
Aaron Harang,0,0,1,0.9698786593128282
Jack Coombs,0,0,1,0.9621099924994136
George Weidman,0,0,1,0.9722937233774144
Charlie Leibrandt,0,0,1,0.9673533930841438
Joe Nuxhall,0,0,1,0.9678655916687896
Bob Ewing,0,0,1,0.9599198731258225
Larry Benton,0,0,1,0.9715116843043614
George Cuppy,0,0,1,0.9716707980985164
Si Johnson,0,0,1,0.9746429582897254
Harry Staley,0,0,1,0.9733275984479876
Cy Falkenberg,0,0,1,0.9616762813424733
Frank Smith,0,0,1,0.962932507685767
Ed Brandt,0,0,1,0.9722048468382631
Al Downing,0,0,1,0.9614862708795252
Mike Hampton,0,0,1,0.9697886791762104
George Mogridge,0,0,1,0.9654475604568333
Johnny Podres,0,0,1,0.966150424711129
Kevin Tapani,0,0,1,0.9672985389073872
Freddy García,0,0,1,0.967504026632588
Hoyt Wilhelm,1,0,0,0.945681606482778
Don Newcombe,0,0,1,0.9650622471744651
Bob Smith,0,0,1,0.9736297787595724
Roy Oswalt,0,0,1,0.9566626216290686
Ray Caldwell,0,0,1,0.9635632504719667
Ed Whitson,0,0,1,0.9654896670898219
Harvey Haddix,0,0,1,0.9652473878397272
Kid Carsey,0,0,1,0.9796074634466093
Greg Swindell,0,0,1,0.965300633437229
Jack Billingham,0,0,1,0.9679861243185749
Andy Messersmith,0,0,1,0.9592657171051905
Lefty Tyler,0,0,1,0.9627078432454708
Mark Gubicza,0,0,1,0.9670346805636365
Frank Kitson,0,0,1,0.9671446746965573
Chris Carpenter,0,0,1,0.9654231168670339
Schoolboy Rowe,0,0,1,0.970375514802718
Fritz Peterson,0,0,1,0.9663929415262719
Clarence Mitchell,0,0,1,0.9727569526578929
Woody Williams,0,0,1,0.9657959480080619
Fred Toney,0,0,1,0.9611088734501843
Jon Lieber,0,0,1,0.9646824165057788
Pedro Astacio,0,0,1,0.9684450311136236
Dutch Leonard (leonadu01),0,0,1,0.9601040146257735
Todd Stottlemyre,0,0,1,0.9661144254662549
Mike Krukow,0,0,1,0.9650828710056422
Ray Burris,0,0,1,0.9722916537377906
Dennis Leonard,0,0,1,0.9625290504151431
Sid Hudson,0,0,1,0.9747330065165234
George Zettlein,0,0,1,0.977446660302354
Tommy Thomas,0,0,1,0.9706313814748746
Mike García,0,0,1,0.9636149816954604
Bill Singer,0,0,1,0.960329436035213
Joe Dobson,0,0,1,0.9648827528103411
Syl Johnson,0,0,1,0.969836663751399
Darryl Kile,0,0,1,0.9668072090263725
Frank Lary,0,0,1,0.9645654858319415
Rick Honeycutt,0,0,1,0.9642484401026027
Cliff Lee,0,0,1,0.960392603461511
Harry Gumbert,0,0,1,0.9701000150173801
Dick Ellsworth,0,0,1,0.9651291581190914
Joaquín Andújar,0,0,1,0.9646034199569791
Aaron Sele,0,0,1,0.9727482961067367
Sonny Siebert,0,0,1,0.9606200998876808
Ken Raffensberger,0,0,1,0.9657953417990275
Jon Garland,0,0,1,0.9716253179324397
Candy Cummings,0,0,1,0.9717000403375025
John Denny,0,0,1,0.9675961168517276
Dean Chance,0,0,1,0.9565503192398449
Scott McGregor,0,0,1,0.969374968893566
Lindy McDaniel,0,0,1,0.9614339930491197
Dock Ellis,0,0,1,0.9642292721462681
Ken Forsch,0,0,1,0.962832978504446
Johnny Sain,0,0,1,0.9633874931342439
Dutch Ruether,0,0,1,0.9666326114532974
Mike Boddicker,0,0,1,0.96686153653021
Don Cardwell,0,0,1,0.964091165585893
Pat Dobson,0,0,1,0.9627768906800015
Rip Sewell,0,0,1,0.9656410401928894
Bob Purkey,0,0,1,0.9659656453474488
Van Mungo,0,0,1,0.9632261596590649
Pete Donohue,0,0,1,0.9682464293810001
Hooks Wiltse,0,0,1,0.9548135477659383
Nelson Briles,0,0,1,0.9617949460749559
Dick Ruthven,0,0,1,0.9676102387696393
Mike Witt,0,0,1,0.9647103417107644
Tom Gordon,0,0,1,0.9621449209384024
Howie Pollet,0,0,1,0.9650393260683717
Milt Gaston,0,0,1,0.9751401235222676
Johnny Vander Meer,0,0,1,0.9608095593883376
Toad Ramsey,0,0,1,0.96267722327673
Esteban Loaiza,0,0,1,0.9678852913705941
Dave Roberts,0,0,1,0.9658930911850209
Jack Taylor (tayloja01),0,0,1,0.9718256096055693
Matt Cain,0,0,1,0.9606250401614038
Howie Camnitz,0,0,1,0.9580534911330522
Dick McBride,0,0,1,0.9737704964801289
Gary Peters,0,0,1,0.9596753500180666
Dan Petry,0,0,1,0.9661868324394949
Ron Kline,0,0,1,0.965751475636576
Pat Hentgen,0,0,1,0.966707582666813
Willie Sudhoff,0,0,1,0.9689105088682131
R.A. Dickey,0,0,1,0.9645911044982781
Danny Jackson,0,0,1,0.9659764188434316
Mike Scott,0,0,1,0.9563488054121104
Firpo Marberry,0,0,1,0.9647447431745951
Jered Weaver,0,0,1,0.9543922807293341
Fritz Ostermueller,0,0,1,0.9699283992870226
Jim Barr,0,0,1,0.9643547210878027
Steve Gromek,0,0,1,0.9626003340592241
Casey Patten,0,0,1,0.96507160649315
Jaime Navarro,0,0,1,0.9695077364012403
Bob Harmon,0,0,1,0.9637690064602612
Bud Black,0,0,1,0.9646027568218404
Sherry Smith,0,0,1,0.9674248976827508
Earl Wilson,0,0,1,0.9642320464514593
Josh Beckett,0,0,1,0.9588734864185409
Jack Russell,0,0,1,0.9707120483199942
Jack Sanford,0,0,1,0.9629488214516071
Dick Rudolph,0,0,1,0.9609734517019001
Larry Gura,0,0,1,0.9638596263198659
Togie Pittinger,0,0,1,0.9628304303237967
Dave Goltz,0,0,1,0.962908774009613
Ross Grimsley,0,0,1,0.9654140783795001
Marty Pattin,0,0,1,0.9643101594547724
Jamey Wright,0,0,1,0.9707033848486136
Juan Pizarro,0,0,1,0.9627127341916194
Jeff Fassero,0,0,1,0.9639369456631763
Noodles Hahn,0,0,1,0.9596675837484555
Vern Kennedy,0,0,1,0.9739368455680557
Johan Santana,0,0,1,0.9514116609600577
Dick Donovan,0,0,1,0.9653444548376011
Milt Wilcox,0,0,1,0.9653350829196703
Gary Bell,0,0,1,0.9615802429541356
Denny Galehouse,0,0,1,0.9662049528044321
Bill Dietrich,0,0,1,0.9696474662549872
Hal Carlson,0,0,1,0.9659796211080324
Joe Horlen,0,0,1,0.961822191237829
Steve Barber,0,0,1,0.9610383477867612
Dave Foutz,0,0,1,0.9642185226366351
Doc Medich,0,0,1,0.9637545388039281
Ad Gumbert,0,0,1,0.9707460903117776
Jason Schmidt,0,0,1,0.9625717732810619
Chan Ho Park,0,0,1,0.9655279556256624
Johnny Antonelli,0,0,1,0.9607761240821291
Walt Terrell,0,0,1,0.9670106672040467
Ted Lilly,0,0,1,0.9617212728676183
Gerry Staley,0,0,1,0.9626960662775262
Hideo Nomo,0,0,1,0.9602340769445462
Jack Fisher,0,0,1,0.965024739374417
Ken Hill,0,0,1,0.9646174352295853
Jason Marquis,0,0,1,0.9678449771852453
Johnny Klippstein,0,0,1,0.9659344866198408
Dizzy Dean,1,0,0,0.9573854705750005
Elden Auker,0,0,1,0.9686036385910667
Bill Monbouquette,0,0,1,0.963799307537557
Edwin Jackson,0,0,1,0.9648024760228858
Pete Harnisch,0,0,1,0.962146840583741
Carlos Zambrano,0,0,1,0.9594185942786898
Don Robinson,0,0,1,0.959298253238557
Miguel Batista,0,0,1,0.9667872089936542
Ray Kremer,0,0,1,0.9642277171558813
Charles Nagy,0,0,1,0.9663530182778041
Kirby Higbe,0,0,1,0.9628469521067496
Sam Gray,0,0,1,0.9671133790252934
Rick Mahler,0,0,1,0.9669323152537669
Bill Hands,0,0,1,0.9621254354209267
Johnny Allen,0,0,1,0.9608447682314568
Bill Lee (leebi03),0,0,1,0.9635330806699902
Fred Norman,0,0,1,0.9612293132690375
Bobby Shantz,0,0,1,0.9574552656697669
Randy Jones,0,0,1,0.9644050032596116
Bob Veale,0,0,1,0.9556823337338867
Brad Penny,0,0,1,0.9634613362920107
Jack Lynch,0,0,1,0.9632843247491835
Tom Browning,0,0,1,0.9627041125411132
Chuck Stobbs,0,0,1,0.9661675564210934
Zane Smith,0,0,1,0.9624738415313725
Kirk Rueter,0,0,1,0.9659418214972589
Luther Taylor,0,0,1,0.9593888191376343
Darren Oliver,0,0,1,0.9639773491851907
George Earnshaw,0,0,1,0.9656612765432733
Pat Malone,0,0,1,0.9651585300861795
George Blaeholder,0,0,1,0.9701445342178281
Preacher Roe,0,0,1,0.9596155497399668
Barney Pelty,0,0,1,0.9566347829190074
Harry Brecheen,0,0,1,0.9599970351521228
John Smiley,0,0,1,0.9599337214766912
Jim Tobin,0,0,1,0.9626306094697955
Ray Culp,0,0,1,0.9595047391612418
José DeLeón,0,0,1,0.9587668543918897
Ramón Martínez,0,0,1,0.9598093871345945
Scott Stratton,0,0,1,0.9678349337491845
Jim Scott,0,0,1,0.9556950408909525
Billy Rhines,0,0,1,0.9639927313997382
Denny Neagle,0,0,1,0.961619459265142
Jack McDowell,0,0,1,0.9573833691598357
Fred Frankhouse,0,0,1,0.967908915809701
Ricky Nolasco,0,0,1,0.9642705050663964
Denny McLain,0,0,1,0.9571908639646695
Bob Ojeda,0,0,1,0.9610736873721758
Larry Cheney,0,0,1,0.9576472207334686
Ray Herbert,0,0,1,0.9633606376152221
José Rijo,0,0,1,0.9563440495019495
Ray Benge,0,0,1,0.9670776623189665
Dick Drago,0,0,1,0.9608253899032474
Egyptian Healy,0,0,1,0.9653545864829455
Shane Rawley,0,0,1,0.9633645615914312
Ubaldo Jiménez,0,0,1,0.9607608274539177
Sid Fernandez,0,0,1,0.954179131422148
Jarrod Washburn,0,0,1,0.9622793822239433
Richard Dotson,0,0,1,0.963997272338361
Alex Kellner,0,0,1,0.965353858085814
Ralph Terry,0,0,1,0.9569931290893005
Jim Maloney,0,0,1,0.9497127537669982
Geoff Zahn,0,0,1,0.9626225241607476
Billy Hoeft,0,0,1,0.9611966909987121
Mort Cooper,0,0,1,0.957011061510109
Lefty Leifield,0,0,1,0.9595381047286478
Jeff Weaver,0,0,1,0.9636321063085607
Dennis Lamp,0,0,1,0.9626633817146818
Mike Leake,0,0,1,0.9605377990456425
Ismael Valdéz,0,0,1,0.9613661706068721
Mark Portugal,0,0,1,0.9616601016844813
Jim Bagby (bagbyji01),0,0,1,0.9586365928314221
Vic Raschi,0,0,1,0.9610110071264754
Joe Shaute,0,0,1,0.9648180409007668
Joe Oeschger,0,0,1,0.9631894807122562
Billy O'Dell,0,0,1,0.9547144680572964
Yovani Gallardo,0,0,1,0.9596075109353508
Brett Tomko,0,0,1,0.9638283461316738
Jack Scott,0,0,1,0.9620229672909285
Francisco Liriano,0,0,1,0.959199970746336
Johnny Schmitz,0,0,1,0.9613249140073709
Andy Ashby,0,0,1,0.9614852541396226
Jason Hammel,0,0,1,0.9623348188070632
Jim Rooker,0,0,1,0.9625462469409507
Bruce Kison,0,0,1,0.9626083961995142
Rich Gossage,1,0,0,0.9515948640387342
Reggie Cleveland,0,0,1,0.9642818883858736
Diego Seguí,0,0,1,0.9621594206853279
Bob Tewksbury,0,0,1,0.9611748724917458
Matt Morris,0,0,1,0.962664816053669
Herm Wehmeier,0,0,1,0.9657589159991024
John Tudor,0,0,1,0.9540489825725521
Henry Porter,0,0,1,0.9636016470556833
Bill Bernhard,0,0,1,0.9612687716128501
Shane Reynolds,0,0,1,0.9602976641540087
Bryn Smith,0,0,1,0.9589407378625125
Carl Pavano,0,0,1,0.9626291251780381
Hardie Henderson,0,0,1,0.9633360457711099
Steve Stone,0,0,1,0.9612633178430927
Max Butcher,0,0,1,0.9625614362781364
Denny Lemaster,0,0,1,0.9584710650246409
Jersey Bakley,0,0,1,0.9655179264603486
Storm Davis,0,0,1,0.9615274949813417
Bob Shaw,0,0,1,0.9599554178100953
Dave Burba,0,0,1,0.9620386831054981
Ed Willett,0,0,1,0.9593412036245591
Joe Blanton,0,0,1,0.9610565992458328
Tony Cloninger,0,0,1,0.9596524632176603
Larry Jansen,0,0,1,0.9588206176757672
Jeremy Guthrie,0,0,1,0.9644940357555629
Mark Gardner,0,0,1,0.9623494940032542
Stan Williams,0,0,1,0.9578540257861308
Dupee Shaw,0,0,1,0.9593222764768154
Whit Wyatt,0,0,1,0.9591023009961481
Alex Fernandez,0,0,1,0.955098590945938
Sidney Ponson,0,0,1,0.9643379573932223
Henry Boyle,0,0,1,0.9584805925507551
Ray Fisher,0,0,1,0.9596598855764469
Joel Piñeiro,0,0,1,0.9619256114515233
Mel Parnell,0,0,1,0.960752613742849
Satchel Paige,1,0,0,0.9541223821041789
Slim Harriss,0,0,1,0.9638874797095159
Don Wilson,0,0,1,0.9515159032618777
Wilson Álvarez,0,0,1,0.9600705963144877
Jake Westbrook,0,0,1,0.9625881622698563
Watson Clark,0,0,1,0.9605984376918241
Dick Tidrow,0,0,1,0.9619510806953224
Bill Duggleby,0,0,1,0.9602528574129524
Bill Hallahan,0,0,1,0.9620732482056739
Mike LaCoss,0,0,1,0.9649283417411023
Ken Johnson,0,0,1,0.9583344494261958
Lary Sorensen,0,0,1,0.9626377759065895
Frank Sullivan,0,0,1,0.9591693214307361
Mario Soto,0,0,1,0.9577057606862671
Kirk McCaskill,0,0,1,0.9637107923415388
Clyde Wright,0,0,1,0.9622823024306372
Duke Esper,0,0,1,0.9661398676344043
Flint Rhem,0,0,1,0.9637875402250968
Sal Maglie,0,0,1,0.9576915853807266
Jim Bibby,0,0,1,0.9617179801335972
Lefty Stewart,0,0,1,0.9649642902423312
Frank Foreman,0,0,1,0.9671342328628741
Carl Erskine,0,0,1,0.9599843464133874
Hank Borowy,0,0,1,0.9583924628339527
Dave Giusti,0,0,1,0.9601927762172343
Doug Davis,0,0,1,0.9625493988036288
Elam Vangilder,0,0,1,0.9643504173038557
Bob Turley,0,0,1,0.9608714956050829
Rip Collins,0,0,1,0.9623600611560057
Matt Garza,0,0,1,0.9612874642061698
Chris Bosio,0,0,1,0.9617899120411905
Brett Myers,0,0,1,0.9560675494456105
