Player,Hall of Fame,Prediction,Prediction Correct,Prediction Confidence
Bob Welch,0,0,1,0.9388805682037857
Bullet Joe Bush,0,0,1,0.896507547197622
Stan Coveleski,1,0,0,0.923795959454
Bill Hutchison,0,0,1,0.9563497709620566
Bill Dinneen,0,0,1,0.9555539509234567
Lew Burdette,0,0,1,0.942454415548606
Murry Dickson,0,0,1,0.9497206398312986
Mike Torrez,0,0,1,0.953745233953092
Doc White,0,0,1,0.8978887352864597
Brickyard Kennedy,0,0,1,0.9537427046789333
Carl Mays,0,0,1,0.9105887348817323
Charles Bender,1,0,0,0.868294285761484
Danny Darwin,0,0,1,0.9485664258790205
Pink Hawley,0,0,1,0.9526181410799728
Babe Adams,0,0,1,0.8889401808542853
Hal Newhouser,1,0,0,0.8666819577437472
Theodore Breitenstein,0,0,1,0.9566756333924542
Dazzy Vance,1,0,0,0.9408454204814379
Red Donahue,0,0,1,0.9490376994826595
Bill Donovan,0,0,1,0.9338911348100046
Ed Walsh,1,0,0,0.6359134296836628
Mark Langston,0,0,1,0.9464484081502802
Rube Waddell,1,0,0,0.7249310675872594
Bump Hadley,0,0,1,0.9614053753045698
George Bradley,0,0,1,0.9401731206567217
Bob Shawkey,0,0,1,0.9434096711583368
Camilo Pascual,0,0,1,0.9472875560394333
Fernando Valenzuela,0,0,1,0.948147448698756
Guy Hecker,0,0,1,0.9511453836989051
David Cone,0,0,1,0.9168443858364718
Jack Chesbro,1,0,0,0.9311352002180574
Dave Stieb,0,0,1,0.9537378305788873
Jack Stivetts,0,0,1,0.9375979959598272
Al Spalding,0,0,1,0.7616224536477822
Ken Holtzman,0,0,1,0.9628400499156495
Bill Lee (leebi02),0,0,1,0.9588375514118572
Bob Lemon,1,0,0,0.9297767021121541
John Lackey,0,0,1,0.9439671354203277
Javier Vázquez,0,0,1,0.9357808823384071
Steve Rogers,0,0,1,0.9502120988812883
Frank Viola,0,0,1,0.961519145032008
Mike Moore,0,0,1,0.9598297602121502
Bob Caruthers,0,0,1,0.9248006542497034
Pedro Martínez,1,0,0,0.6820292765171652
Tommy Bridges,0,0,1,0.9408638980086489
Slim Sallee,0,0,1,0.9453813856717752
Howard Ehmke,0,0,1,0.9616680505627875
Frank Dwyer,0,0,1,0.9575693178251503
Mike Cuellar,0,0,1,0.9465644840021779
Mark Baldwin,0,0,1,0.9624204819646257
Dwight Gooden,0,0,1,0.9505598614180213
Bob Forsch,0,0,1,0.9654420303959173
Bill Doak,0,0,1,0.9612182270150663
Lon Warneke,0,0,1,0.9570591039257276
Earl Moore,0,0,1,0.9525645412108779
Mike Morgan,0,0,1,0.9558436726500975
Mike Flanagan,0,0,1,0.9628400499156495
Jesse Tannehill,0,0,1,0.9299553177070615
Red Ehret,0,0,1,0.9637199305187205
Roy Halladay,1,0,0,0.9121258900658136
Bert Cunningham,0,0,1,0.9613958363791799
A.J. Burnett,0,0,1,0.9639081643918634
Dave McNally,0,0,1,0.9615218123807749
Hippo Vaughn,0,0,1,0.9302803233599313
Félix Hernández,0,0,1,0.9474079672601152
Dizzy Trout,0,0,1,0.9442713108055715
Tom Candiotti,0,0,1,0.9630144799577416
Guy Bush,0,0,1,0.9569562685326776
Kevin Millwood,0,0,1,0.955784455007433
Claude Passeau,0,0,1,0.9637216237086582
Bill Sherdel,0,0,1,0.9639432622023844
Bob Knepper,0,0,1,0.9626491683721754
Art Nehf,0,0,1,0.9632778478768227
Danny MacFayden,0,0,1,0.9623495191556181
Rick Sutcliffe,0,0,1,0.9639432622023844
Wilbur Wood,0,0,1,0.9565510859029309
Jim Slaton,0,0,1,0.9639432622023844
Virgil Trucks,0,0,1,0.9639432622023844
Urban Shocker,0,0,1,0.9463016540787945
Ed Morris,0,0,1,0.9524820514395462
Vern Law,0,0,1,0.9565510859029309
Derek Lowe,0,0,1,0.9607726508976837
Mel Stottlemyre,0,0,1,0.9350855565490341
Sam Leever,0,0,1,0.8969707981356169
Burt Hooton,0,0,1,0.9627808583637711
John Burkett,0,0,1,0.9582415063558922
Tom Hughes,0,0,1,0.9558812132598091
Rube Walberg,0,0,1,0.9639432622023844
Sadie McMahon,0,0,1,0.9586100747026313
Ed Reulbach,0,0,1,0.9086083512479549
Dave Stewart,0,0,1,0.9635033040375434
Jack Taylor (tayloja02),0,0,1,0.9585099447326595
Wes Ferrell,0,0,1,0.9499679198994357
Rudy May,0,0,1,0.9599135520862452
James Shields,0,0,1,0.9508804700314071
Willis Hudlin,0,0,1,0.9623495191556181
Deacon Phillippe,0,0,1,0.9417735969610294
Jouett Meekin,0,0,1,0.9591731141395637
Kevin Appier,0,0,1,0.9632227191795599
Rick Rhoden,0,0,1,0.9659606444393475
Jimmy Key,0,0,1,0.9603722110265516
Bob Buhl,0,0,1,0.9659606444393475
Barry Zito,0,0,1,0.9651226528009803
Terry Mulholland,0,0,1,0.9615037876512245
Jesse Barnes,0,0,1,0.9628580510343681
Joe Coleman (colemjo05),0,0,1,0.9651226528009803
Harry Howell,0,0,1,0.9571620885914021
Bret Saberhagen,0,0,1,0.9330174797077634
Scott Sanderson,0,0,1,0.9520715158978946
Bill Gullickson,0,0,1,0.9645875782988504
Eddie Rommel,0,0,1,0.9556390498900041
Paul Splittorff,0,0,1,0.9645875782988504
Jeff Suppan,0,0,1,0.9631097354738397
Red Lucas,0,0,1,0.9659606444393475
Pretzels Getzien,0,0,1,0.9650854971267536
Doug Drabek,0,0,1,0.9644001143061267
Kyle Lohse,0,0,1,0.9659606444393475
Stan Bahnsen,0,0,1,0.9652548395779768
John Candelaria,0,0,1,0.9558954148019783
Ice Box Chamberlain,0,0,1,0.9596872372094578
Rube Benton,0,0,1,0.9605576828659628
Jim Clancy,0,0,1,0.9634686036267733
Frank Killen,0,0,1,0.9599752117165835
Andy Benes,0,0,1,0.9606137463779346
Lefty Gomez,1,0,0,0.9406113313517491
Steve Trachsel,0,0,1,0.9645875782988504
Ray Sadecki,0,0,1,0.9619358102117117
Steve Renko,0,0,1,0.9659606444393475
Sam McDowell,0,0,1,0.9471346142791273
Allie Reynolds,0,0,1,0.9432440170178851
Kevin Gross,0,0,1,0.9619576274730581
Win Mercer,0,0,1,0.9580113229300312
Hal Schumacher,0,0,1,0.9659606444393475
Ned Garver,0,0,1,0.96612007199349
Ron Reed,0,0,1,0.960388212503843
John Ward,1,0,0,0.9237565106169943
Bobby Witt,0,0,1,0.9645489052484575
Jim Lonborg,0,0,1,0.9645875782988504
Brad Radke,0,0,1,0.9613191130772469
Tim Belcher,0,0,1,0.9652548395779768
Mudcat Grant,0,0,1,0.9627808583637711
Eddie Lopat,0,0,1,0.9651182888044469
Bronson Arroyo,0,0,1,0.9645766807582609
Matt Kilroy,0,0,1,0.9599752117165835
Dan Haren,0,0,1,0.9545971398247727
Bruce Hurst,0,0,1,0.96612007199349
Woodie Fryman,0,0,1,0.9622034274198223
Bob Rush,0,0,1,0.9636719335357475
Mike Caldwell,0,0,1,0.9645875782988504
Jeff Pfeffer,0,0,1,0.9617227126175907
Larry Corcoran,0,0,1,0.9273138208536147
Ron Guidry,0,0,1,0.9520952715861594
Al Leiter,0,0,1,0.9622953888227157
Kid Gleason,0,0,1,0.9509728167428017
Floyd Bannister,0,0,1,0.9628676517328184
Ryan Dempster,0,0,1,0.9642111083576508
Mike McCormick,0,0,1,0.9654420303959173
Jake Peavy,0,0,1,0.9523564439242627
Nap Rucker,0,0,1,0.927704615858052
Claude Hendrix,0,0,1,0.9608641670388653
Jon Matlack,0,0,1,0.9608347726812392
Scott Erickson,0,0,1,0.96612007199349
Ron Darling,0,0,1,0.96612007199349
Jimmy Ring,0,0,1,0.9651226528009803
Pedro Ramos,0,0,1,0.9645875782988504
General Crowder,0,0,1,0.9655211446140602
Tully Sparks,0,0,1,0.9603737192833999
Earl Hamilton,0,0,1,0.9645875782988504
Bob Groom,0,0,1,0.9642694830553374
Larry Dierker,0,0,1,0.9647890504504705
Thornton Lee,0,0,1,0.9652548395779768
Randy Wolf,0,0,1,0.9601786661801021
Addie Joss,1,0,0,0.7552837400988562
Curt Davis,0,0,1,0.963327544752325
Chris Short,0,0,1,0.9645875782988504
Sandy Koufax,1,0,0,0.7969791177146786
Aaron Harang,0,0,1,0.9626353098431522
Jack Coombs,0,0,1,0.9469528904794267
George Weidman,0,0,1,0.9611843099594435
Charlie Leibrandt,0,0,1,0.96612007199349
Joe Nuxhall,0,0,1,0.9594917680463079
Bob Ewing,0,0,1,0.957645454055912
Larry Benton,0,0,1,0.96612007199349
George Cuppy,0,0,1,0.9446132179086438
Si Johnson,0,0,1,0.962714257202666
Harry Staley,0,0,1,0.963138382849547
Cy Falkenberg,0,0,1,0.9626636016686045
Frank Smith,0,0,1,0.9599468092130057
Ed Brandt,0,0,1,0.9645875782988504
Al Downing,0,0,1,0.9630527762298252
Mike Hampton,0,0,1,0.9645766807582609
George Mogridge,0,0,1,0.9657239657083182
Johnny Podres,0,0,1,0.9647890504504705
Kevin Tapani,0,0,1,0.9602702865251656
Freddy García,0,0,1,0.96399886758613
Hoyt Wilhelm,1,0,0,0.8133230276441168
Don Newcombe,0,0,1,0.9573131758970307
Bob Smith,0,0,1,0.9615288665412823
Roy Oswalt,0,0,1,0.9517899744751236
Ray Caldwell,0,0,1,0.9638093704848804
Ed Whitson,0,0,1,0.96612007199349
Harvey Haddix,0,0,1,0.9627070261869504
Kid Carsey,0,0,1,0.9654903317082087
Greg Swindell,0,0,1,0.9613191130772469
Jack Billingham,0,0,1,0.9654420303959173
Andy Messersmith,0,0,1,0.9480982460159578
Lefty Tyler,0,0,1,0.9587748356286687
Mark Gubicza,0,0,1,0.9659606444393475
Frank Kitson,0,0,1,0.9602389194488551
Chris Carpenter,0,0,1,0.9594852930626442
Schoolboy Rowe,0,0,1,0.9615218123807749
Fritz Peterson,0,0,1,0.9623294905469268
Clarence Mitchell,0,0,1,0.9620239893130674
Woody Williams,0,0,1,0.96612007199349
Fred Toney,0,0,1,0.9619566444410663
Jon Lieber,0,0,1,0.9594782881250074
Pedro Astacio,0,0,1,0.9659606444393475
Dutch Leonard (leonadu01),0,0,1,0.9636731285641702
Todd Stottlemyre,0,0,1,0.96612007199349
Mike Krukow,0,0,1,0.96612007199349
Ray Burris,0,0,1,0.9645875782988504
Dennis Leonard,0,0,1,0.963327544752325
Sid Hudson,0,0,1,0.9645875782988504
George Zettlein,0,0,1,0.9554853206992434
Tommy Thomas,0,0,1,0.9652548395779768
Mike García,0,0,1,0.9659606444393475
Bill Singer,0,0,1,0.9646257430127125
Joe Dobson,0,0,1,0.96612007199349
Syl Johnson,0,0,1,0.9645875782988504
Darryl Kile,0,0,1,0.9652548395779768
Frank Lary,0,0,1,0.9647890504504705
Rick Honeycutt,0,0,1,0.9622034274198223
Cliff Lee,0,0,1,0.9494293348894396
Harry Gumbert,0,0,1,0.9645875782988504
Dick Ellsworth,0,0,1,0.96612007199349
Joaquín Andújar,0,0,1,0.9659606444393475
Aaron Sele,0,0,1,0.9645875782988504
Sonny Siebert,0,0,1,0.9630948044393911
Ken Raffensberger,0,0,1,0.9610110569725421
Jon Garland,0,0,1,0.9645875782988504
Candy Cummings,0,0,1,0.9546843814007933
John Denny,0,0,1,0.9645875782988504
Dean Chance,0,0,1,0.9598377510623328
Scott McGregor,0,0,1,0.9645875782988504
Lindy McDaniel,0,0,1,0.955809817370428
Dock Ellis,0,0,1,0.9652548395779768
Ken Forsch,0,0,1,0.9642964455252916
Johnny Sain,0,0,1,0.96612007199349
Dutch Ruether,0,0,1,0.96399886758613
Mike Boddicker,0,0,1,0.9645875782988504
Don Cardwell,0,0,1,0.96612007199349
Pat Dobson,0,0,1,0.9659606444393475
Rip Sewell,0,0,1,0.9648214923735497
Bob Purkey,0,0,1,0.9659606444393475
Van Mungo,0,0,1,0.9647890504504705
Pete Donohue,0,0,1,0.9643119738611053
Hooks Wiltse,0,0,1,0.9505187921470448
Nelson Briles,0,0,1,0.963327544752325
Dick Ruthven,0,0,1,0.9652548395779768
Mike Witt,0,0,1,0.9652548395779768
Tom Gordon,0,0,1,0.9598990651230289
Howie Pollet,0,0,1,0.9659606444393475
Milt Gaston,0,0,1,0.9636719335357475
Johnny Vander Meer,0,0,1,0.9603457374091153
Toad Ramsey,0,0,1,0.9593139011472736
Esteban Loaiza,0,0,1,0.963327544752325
Dave Roberts,0,0,1,0.9659606444393475
Jack Taylor (tayloja01),0,0,1,0.9625972358513175
Matt Cain,0,0,1,0.9642691171710973
Howie Camnitz,0,0,1,0.9607447168979569
Dick McBride,0,0,1,0.9466887869207622
Gary Peters,0,0,1,0.9659606444393475
Dan Petry,0,0,1,0.9652548395779768
Ron Kline,0,0,1,0.9635033040375434
Pat Hentgen,0,0,1,0.9659606444393475
Willie Sudhoff,0,0,1,0.963327544752325
R.A. Dickey,0,0,1,0.9652548395779768
Danny Jackson,0,0,1,0.96612007199349
Mike Scott,0,0,1,0.9636719335357475
Firpo Marberry,0,0,1,0.9579678683477708
Jered Weaver,0,0,1,0.9534851735059888
Fritz Ostermueller,0,0,1,0.9636719335357475
Jim Barr,0,0,1,0.9659606444393475
Steve Gromek,0,0,1,0.9652548395779768
Casey Patten,0,0,1,0.962601501874934
Jaime Navarro,0,0,1,0.96612007199349
Bob Harmon,0,0,1,0.9659606444393475
Bud Black,0,0,1,0.9652548395779768
Sherry Smith,0,0,1,0.9645875782988504
Earl Wilson,0,0,1,0.9645875782988504
Josh Beckett,0,0,1,0.9651485961418433
Jack Russell,0,0,1,0.9648708611497202
Jack Sanford,0,0,1,0.9659606444393475
Dick Rudolph,0,0,1,0.9583542248136954
Larry Gura,0,0,1,0.96612007199349
Togie Pittinger,0,0,1,0.9659606444393475
Dave Goltz,0,0,1,0.9636719335357475
Ross Grimsley,0,0,1,0.963327544752325
Marty Pattin,0,0,1,0.9645875782988504
Jamey Wright,0,0,1,0.9574970707774696
Juan Pizarro,0,0,1,0.9645875782988504
Jeff Fassero,0,0,1,0.9652548395779768
Noodles Hahn,0,0,1,0.8941235536975245
Vern Kennedy,0,0,1,0.9645875782988504
Johan Santana,0,0,1,0.7963720110283236
Dick Donovan,0,0,1,0.9645875782988504
Milt Wilcox,0,0,1,0.9652548395779768
Gary Bell,0,0,1,0.9642691171710973
Denny Galehouse,0,0,1,0.9652548395779768
Bill Dietrich,0,0,1,0.96612007199349
Hal Carlson,0,0,1,0.9648708611497202
Joe Horlen,0,0,1,0.9623294905469268
Steve Barber,0,0,1,0.965132054084331
Dave Foutz,0,0,1,0.943515072982204
Doc Medich,0,0,1,0.9659606444393475
Ad Gumbert,0,0,1,0.96612007199349
Jason Schmidt,0,0,1,0.9645875782988504
Chan Ho Park,0,0,1,0.9645875782988504
Johnny Antonelli,0,0,1,0.9659606444393475
Walt Terrell,0,0,1,0.9636719335357475
Ted Lilly,0,0,1,0.9643171321733818
Gerry Staley,0,0,1,0.964578715681862
Hideo Nomo,0,0,1,0.9618199389677007
Jack Fisher,0,0,1,0.9659606444393475
Ken Hill,0,0,1,0.96612007199349
Jason Marquis,0,0,1,0.9652548395779768
Johnny Klippstein,0,0,1,0.9635033040375434
Dizzy Dean,1,0,0,0.9195612795728806
Elden Auker,0,0,1,0.9659606444393475
Bill Monbouquette,0,0,1,0.9645875782988504
Edwin Jackson,0,0,1,0.9614751767625456
Pete Harnisch,0,0,1,0.9652548395779768
Carlos Zambrano,0,0,1,0.9600166451131779
Don Robinson,0,0,1,0.9627808583637711
Miguel Batista,0,0,1,0.9635033040375434
Ray Kremer,0,0,1,0.9606125583712972
Charles Nagy,0,0,1,0.9652548395779768
Kirby Higbe,0,0,1,0.9636719335357475
Sam Gray,0,0,1,0.9659606444393475
Rick Mahler,0,0,1,0.9645875782988504
Bill Hands,0,0,1,0.9645875782988504
Johnny Allen,0,0,1,0.9527466010273469
Bill Lee (leebi03),0,0,1,0.9648708611497202
Fred Norman,0,0,1,0.9624378740215748
Bobby Shantz,0,0,1,0.9573980014605183
Randy Jones,0,0,1,0.9645875782988504
Bob Veale,0,0,1,0.9608641670388653
Brad Penny,0,0,1,0.96612007199349
Jack Lynch,0,0,1,0.9613711284691763
Tom Browning,0,0,1,0.9642967174209315
Chuck Stobbs,0,0,1,0.9627808583637711
Zane Smith,0,0,1,0.96612007199349
Kirk Rueter,0,0,1,0.9636719335357475
Luther Taylor,0,0,1,0.9616534182589869
Darren Oliver,0,0,1,0.9638606552816279
George Earnshaw,0,0,1,0.9659606444393475
Pat Malone,0,0,1,0.9645875782988504
George Blaeholder,0,0,1,0.9645875782988504
Preacher Roe,0,0,1,0.9643623442344603
Barney Pelty,0,0,1,0.9580263458415378
Harry Brecheen,0,0,1,0.9114225287916908
John Smiley,0,0,1,0.9651485961418433
Jim Tobin,0,0,1,0.963327544752325
Ray Culp,0,0,1,0.9637906092878483
José DeLeón,0,0,1,0.9635406657410244
Ramón Martínez,0,0,1,0.9643623442344603
Scott Stratton,0,0,1,0.963327544752325
Jim Scott,0,0,1,0.9543084758376886
Billy Rhines,0,0,1,0.9642876396253044
Denny Neagle,0,0,1,0.9659606444393475
Jack McDowell,0,0,1,0.9636719335357475
Fred Frankhouse,0,0,1,0.9645875782988504
Ricky Nolasco,0,0,1,0.9597794118074402
Denny McLain,0,0,1,0.9597882670743774
Bob Ojeda,0,0,1,0.96612007199349
Larry Cheney,0,0,1,0.9590710931835109
Ray Herbert,0,0,1,0.9653473347051279
José Rijo,0,0,1,0.9584153186349901
Ray Benge,0,0,1,0.9659606444393475
Dick Drago,0,0,1,0.9649276789686999
Egyptian Healy,0,0,1,0.9611640331992855
Shane Rawley,0,0,1,0.965132054084331
Ubaldo Jiménez,0,0,1,0.9659606444393475
Sid Fernandez,0,0,1,0.9413025146258763
Jarrod Washburn,0,0,1,0.9652548395779768
Richard Dotson,0,0,1,0.9659606444393475
Alex Kellner,0,0,1,0.9636719335357475
Ralph Terry,0,0,1,0.9627015370552515
Jim Maloney,0,0,1,0.9549193839271161
Geoff Zahn,0,0,1,0.96612007199349
Billy Hoeft,0,0,1,0.965132054084331
Mort Cooper,0,0,1,0.9574009838509442
Lefty Leifield,0,0,1,0.9630390973902093
Jeff Weaver,0,0,1,0.96612007199349
Dennis Lamp,0,0,1,0.9649276789686999
Mike Leake,0,0,1,0.9629976695814924
Ismael Valdéz,0,0,1,0.9659606444393475
Mark Portugal,0,0,1,0.9652548395779768
Jim Bagby (bagbyji01),0,0,1,0.9626390505786211
Vic Raschi,0,0,1,0.9509090235213719
Joe Shaute,0,0,1,0.9652548395779768
Joe Oeschger,0,0,1,0.9652548395779768
Billy O'Dell,0,0,1,0.9627808583637711
Yovani Gallardo,0,0,1,0.9659606444393475
Brett Tomko,0,0,1,0.9652548395779768
Jack Scott,0,0,1,0.9648708611497202
Francisco Liriano,0,0,1,0.9652548395779768
Johnny Schmitz,0,0,1,0.9652548395779768
Andy Ashby,0,0,1,0.9659606444393475
Jason Hammel,0,0,1,0.9659606444393475
Jim Rooker,0,0,1,0.9645875782988504
Bruce Kison,0,0,1,0.9645875782988504
Rich Gossage,1,0,0,0.9484012049318228
Reggie Cleveland,0,0,1,0.9645875782988504
Diego Seguí,0,0,1,0.9645875782988504
Bob Tewksbury,0,0,1,0.9629976695814924
Matt Morris,0,0,1,0.9645875782988504
Herm Wehmeier,0,0,1,0.9659606444393475
John Tudor,0,0,1,0.9469007722297375
Henry Porter,0,0,1,0.9638933722299218
Bill Bernhard,0,0,1,0.9630390973902093
Shane Reynolds,0,0,1,0.9613191130772469
Bryn Smith,0,0,1,0.96612007199349
Carl Pavano,0,0,1,0.9623450031345416
Hardie Henderson,0,0,1,0.9653782372724425
Steve Stone,0,0,1,0.9659606444393475
Max Butcher,0,0,1,0.9652548395779768
Denny Lemaster,0,0,1,0.9652548395779768
Jersey Bakley,0,0,1,0.9636719335357475
Storm Davis,0,0,1,0.9652548395779768
Bob Shaw,0,0,1,0.9652548395779768
Dave Burba,0,0,1,0.9654420303959173
Ed Willett,0,0,1,0.9641472278478187
Joe Blanton,0,0,1,0.9651485961418433
Tony Cloninger,0,0,1,0.9636719335357475
Larry Jansen,0,0,1,0.9637290391623652
Jeremy Guthrie,0,0,1,0.9645875782988504
Mark Gardner,0,0,1,0.96612007199349
Stan Williams,0,0,1,0.9635406657410244
Dupee Shaw,0,0,1,0.9620646329293095
Whit Wyatt,0,0,1,0.9614751767625456
Alex Fernandez,0,0,1,0.9636719335357475
Sidney Ponson,0,0,1,0.9636719335357475
Henry Boyle,0,0,1,0.9618250235928725
Ray Fisher,0,0,1,0.9630390973902093
Joel Piñeiro,0,0,1,0.9648708611497202
Mel Parnell,0,0,1,0.9506057238634027
Satchel Paige,1,0,0,0.8049596005788207
Slim Harriss,0,0,1,0.9652548395779768
Don Wilson,0,0,1,0.9603457374091153
Wilson Álvarez,0,0,1,0.9653473347051279
Jake Westbrook,0,0,1,0.9652548395779768
Watson Clark,0,0,1,0.96612007199349
Dick Tidrow,0,0,1,0.9645875782988504
Bill Duggleby,0,0,1,0.9649737722868261
Bill Hallahan,0,0,1,0.9636719335357475
Mike LaCoss,0,0,1,0.9645875782988504
Ken Johnson,0,0,1,0.96612007199349
Lary Sorensen,0,0,1,0.96612007199349
Frank Sullivan,0,0,1,0.9652548395779768
Mario Soto,0,0,1,0.9551274045949516
Kirk McCaskill,0,0,1,0.9645875782988504
Clyde Wright,0,0,1,0.9645875782988504
Duke Esper,0,0,1,0.9652548395779768
Flint Rhem,0,0,1,0.9636719335357475
Sal Maglie,0,0,1,0.9475336202626727
Jim Bibby,0,0,1,0.9645875782988504
Lefty Stewart,0,0,1,0.9645875782988504
Frank Foreman,0,0,1,0.9645875782988504
Carl Erskine,0,0,1,0.9608806699913359
Hank Borowy,0,0,1,0.9636719335357475
Dave Giusti,0,0,1,0.9645875782988504
Doug Davis,0,0,1,0.9652548395779768
Elam Vangilder,0,0,1,0.9659606444393475
Bob Turley,0,0,1,0.9577982754988312
Rip Collins,0,0,1,0.9652548395779768
Matt Garza,0,0,1,0.9645875782988504
Chris Bosio,0,0,1,0.9645875782988504
Brett Myers,0,0,1,0.9636719335357475
