risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,first_trade,last_trade,trading_span,total_trades,time_per_trade,trades_per_day,max_change,min_change,max_abs_change,mean_change,median_change
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,74.3467666667,stock,200.0,short_time_horizon,b63f1ab8005b313815f116ea99ae1864,2016-11-16,2017-07-12,238,78,0.9531636752141026,3.051282051282051,197.46200000000002,-92.82,197.46200000000002,0.9894350649350648,-0.32070000000004484
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,0.987966666667,stock,3000.0,med_time_horizon,3bc30bf7afa2a7ef04bb7d8f9742d752,2016-11-16,2017-07-12,238,199,0.004964656616417085,1.1959798994974875,2005.8899999999999,-158.15999999999985,2005.8899999999999,14.606666666666666,5.214999999999918
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,4.52153333333,adr,5000.0,long_time_horizon,51a4ce44d4bc392a4a2db226308e8d0b,2016-11-16,2017-07-12,238,153,0.029552505446601308,1.5555555555555556,2482.2,-131.8199999999997,2482.2,17.971447368421053,1.7850000000003092
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,4.55301666667,wrt,10.0,med_time_horizon,064ecf3e3a66c362fa52807411ced374,2016-11-16,2017-07-12,238,206,0.02210202265373786,1.1553398058252426,45.7436,-58.02759999999999,58.02759999999999,-0.005212682926829286,-0.0002999999999993008
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,short_time_horizon,50cf51b304d3dd9796063cf7b8221ada,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,2.469999999999999,-3.219999999999999,3.219999999999999,0.0020717131474103567,0.00999999999999801
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,19.8825,stock,100.0,short_time_horizon,385e0cebee45e07eb97304f03a093529,2016-11-16,2017-07-12,238,145,0.1371206896551724,1.6413793103448275,1.8200000000000074,-2.5600000000000023,2.5600000000000023,0.03416666666666668,0.09000000000000341
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,150.0,short_time_horizon,bb70182208e73de1dccc347d098b4292,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,122.65000000000009,-140.6500000000001,140.6500000000001,2.2035856573705193,1.4510000000000218
low_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,50.0,med_time_horizon,44daa41022383125d36277779c8e8f85,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,2.400000000000002,-155.15,155.15,-0.5499521912350598,0.007999999999999119
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.493266666667,etp,500.0,med_time_horizon,d2723168844432c5186a702aae7e58fa,2016-11-16,2017-07-12,238,252,0.00195740740740873,0.9444444444444444,2494.02,-379.55999999999995,2494.02,5.0714741035856585,-0.6999999999999886
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,8.54966666667,stock,10.0,short_time_horizon,3d8664d2b058d4796589a4dbedcc1a48,2016-11-16,2017-07-12,238,42,0.2035634920635714,5.666666666666667,0.8400000000000016,-0.9800000000000004,0.9800000000000004,0.03841463414634145,0.0
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,72332b7f69aa4e58ae7b3d3737d79b41,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,142.93439999999987,-251.35360000000003,251.35360000000003,-2.618259760956175,0.21600000000000819
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,18.1116166667,stock,200.0,short_time_horizon,62b104513b4eb94f9464b6da36d00c46,2016-11-16,2017-07-12,238,252,0.07187149470912699,0.9444444444444444,1197.04,-486.9599999999998,1197.04,9.7203187250996,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,long_time_horizon,a78ceddff542a102b31cff689a618d86,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,187.36,-91.44999999999993,187.36,3.5937450199203185,2.5
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,21.4719833333,adr,25.0,short_time_horizon,c96724b6ba588a8ebaa00e44f48d599f,2016-11-16,2017-07-12,238,252,0.08520628306865079,0.9444444444444444,0.3100000000000023,-0.33999999999999986,0.33999999999999986,0.0005179282868525998,0.0
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,19.1435833333,stock,10.0,long_time_horizon,013af61a0a1c2cbef974b88fd4cd8b34,2016-11-16,2017-07-12,238,252,0.07596660052896825,0.9444444444444444,198.74999999999994,-10.519999999999982,198.74999999999994,2.570409960159363,0.0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.71173333333,stock,50.0,short_time_horizon,8c41f7ac77c5487dc61a1bc7754c1f1b,2016-11-16,2017-07-12,238,138,0.03414299516905797,1.7246376811594204,1.75,-0.8000000000000007,1.75,-0.0036496350364963502,-0.05000000000000071
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,12.3519666667,stock,100.0,short_time_horizon,fadd47d24759e87fe4e6dc49800d314e,2016-11-16,2017-07-12,238,252,0.04901574074087301,0.9444444444444444,3.210000000000008,-6.86999999999999,6.86999999999999,-0.022709163346613558,0.0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.8278833333,stock,200.0,short_time_horizon,0c2cc46a5d5eeedd3a2c54e59b15e01a,2016-11-16,2017-07-12,238,182,0.0814718864467033,1.3076923076923077,200.76,-53.61999999999995,200.76,0.2613259668508288,-0.6200000000000045
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,52.5490166667,stock,10.0,long_time_horizon,0aed336cdbbd2e9e664d053d877678c8,2016-11-16,2017-07-12,238,252,0.20852784391547619,0.9444444444444444,9.0,-88.75,88.75,-0.4573705179282869,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,c840d6ccb5a43a68312e3ae11ee1ac6a,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,3.9200000000000017,-14.900000000000006,14.900000000000006,-0.18717131474103585,-0.10000000000000853
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.97345,stock,100.0,short_time_horizon,209cbf0d52efd985e9a15aad05ee1e3a,2016-11-16,2017-07-12,238,141,0.12747127659574467,1.6879432624113475,502.01,-500.88000000000005,502.01,-1.3581428571428573,-0.0049999999999954525
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,11.9484166667,stock,50.0,short_time_horizon,44a2d398d8783c29f605f3528b6f5eb7,2016-11-16,2017-07-12,238,223,0.05358034379686099,1.0672645739910314,4013.75,-1593.9699999999998,4013.75,6.850225225225227,0.0
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,2.36883333333,stock,500.0,med_time_horizon,253352d8347caa7f3de8bb1096df9a4f,2016-11-16,2017-07-12,238,251,0.009437583001314741,0.9482071713147411,3400.08,-5287.5,5287.5,14.1212,0.0
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,35.7030833333,stock,50.0,short_time_horizon,e856013301948923da8a7ee15b34ba62,2016-11-16,2017-07-12,238,146,0.24454166666643837,1.63013698630137,100.56179999999999,-4.9968000000000075,100.56179999999999,1.4575862068965515,0.041200000000003456
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.04601666667,stock,1000.0,med_time_horizon,04c47852fa5831f191b831e221d2619a,2016-11-16,2017-07-12,238,251,0.020103652058446216,0.9482071713147411,15318.130000000005,-3579.0099999999948,15318.130000000005,386.89856,4.850099999999998
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,71.8712833333,stock,100.0,med_time_horizon,536b742882c3d61b4aa4b123594fb769,2016-11-16,2017-07-12,238,246,0.29215968834674794,0.967479674796748,500.0,-350.8736000000001,500.0,5.298484081632653,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.668,stock,60.0,long_time_horizon,537a299337df9e671c1918aca7dd64cf,2016-11-16,2017-07-12,238,252,0.002650793650793651,0.9444444444444444,1978.8055999999997,-267.21000000000004,1978.8055999999997,20.3239203187251,1.445600000000013
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,long_time_horizon,b3c8ac89ab421e27d0d8da0d278bc638,2016-11-16,2017-07-12,238,251,0.0,0.9482071713147411,291.4100000000001,-43.549999999999955,291.4100000000001,1.3335599999999999,0.044999999999987494
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.58586666667,stock,50.0,short_time_horizon,e5ba46f1ff7c44025a2048b70e12ce52,2016-11-16,2017-07-12,238,252,0.026134391534404763,0.9444444444444444,12.090000000000003,-8.709999999999994,12.090000000000003,-0.11031872509960161,-0.2599999999999909
low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,89.7789333333,stock,20.0,short_time_horizon,7fa9742f1f7874003e5083aa143b48a1,2016-11-16,2017-07-12,238,28,3.2063904761892856,8.5,76.82,-12.240000000000009,76.82,2.277037037037037,0.0
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,2.23576666667,mlp,150.0,long_time_horizon,49244824562c2d157846334ab995af29,2016-11-16,2017-07-12,238,165,0.013550101010121213,1.4424242424242424,3875.6400000000003,-413.3799999999992,3875.6400000000003,50.51335365853659,0.7600000000000051
med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,1.28068333333,stock,39.0,short_time_horizon,1d7753decc8ab644e8b03b79d6f43eaa,2016-11-16,2017-07-12,238,19,0.06740438596473684,12.526315789473685,2.5599999999999987,-2.1199999999999974,2.5599999999999987,0.09555555555555569,0.0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.32683333333,stock,200.0,short_time_horizon,5761fd7c2bd8ace1e71fcf289d12ab94,2016-11-16,2017-07-12,238,39,0.1365854700853846,6.102564102564102,1000.59,-182.51999999999998,1000.59,22.595,0.044999999999987494
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,35.1944333333,stock,25.0,med_time_horizon,ae4a8561d493e59044a604afc9373649,2016-11-16,2017-07-12,238,188,0.18720443262393616,1.2659574468085106,4.1259000000000015,-9.835799999999999,9.835799999999999,-0.008991443850267379,0.00999999999999801
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,28.9948833333,stock,10.0,short_time_horizon,add434bc47375ae53743a6b56e2c63df,2016-11-16,2017-07-12,238,128,0.22652252604140624,1.859375,29.690000000000005,-3.450000000000003,29.690000000000005,0.8037007874015748,0.0
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,72.7252833333,stock,20.0,short_time_horizon,9051d9f9b78f807258d7432335ff7c43,2016-11-16,2017-07-12,238,252,0.2885923941797619,0.9444444444444444,7.68,-2.8800000000000026,7.68,0.12685258964143425,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1500.0,short_time_horizon,7bdd363a352211cb6c86cc4546e36eab,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,10171.57,-4005.5299999999997,10171.57,22.062007569721114,-16.6283999999996
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,8cbbe14e0a2faeac7498765fccb13233,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,83.49000000000001,-65.05999999999995,83.49000000000001,1.2371314741035855,0.5199999999999818
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,50.0,long_time_horizon,f4b2de43279fb7220ed3f014bee205bd,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,2.950000000000003,-4.670000000000002,4.670000000000002,-0.07326693227091631,0.0
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,74.7014,stock,500.0,long_time_horizon,6da8564a58c1be98127895479c8767aa,2016-11-16,2017-07-12,238,111,0.6729855855855856,2.144144144144144,992.019,-66.83900000000017,992.019,15.552872727272728,2.202500000000015
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,15.05155,stock,304.0,med_time_horizon,6d68854af5839cdc3451e369d7493f0f,2016-11-16,2017-07-12,238,162,0.0929108024691358,1.4691358024691359,248.14,-976.3199999999999,976.3199999999999,1.4634782608695653,0.6499999999999773
low_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,2.49836666667,etp,20000.0,short_time_horizon,8e9fba007fda31acc10a7a8034c38894,2016-11-16,2017-07-12,238,252,0.009914153439166667,0.9444444444444444,50000.000000000015,-50000.0,50000.000000000015,81.42689243027888,0.0
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,56.1876166667,stock,5.0,med_time_horizon,f59175fe38f9f5e98853efe6e9caefaa,2016-11-16,2017-07-12,238,146,0.3848466894979452,1.63013698630137,250.36,-51.34000000000003,250.36,4.814551724137931,0.2699999999999818
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,106.765116667,etp,1000.0,long_time_horizon,0364f794c1630491067963fee08de762,2016-11-16,2017-07-12,238,113,0.9448240413008849,2.106194690265487,3997.5700000000006,-151.32999999999993,3997.5700000000006,38.713750000000005,0.0
low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,20.4975666667,stock,100.0,short_time_horizon,6728e2c4d84d71c182e10b2799e4f306,2016-11-16,2017-07-12,238,252,0.08133955026468254,0.9444444444444444,513.22,-751.65,751.65,1.371513944223108,0.0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,31.1774333333,etp,200.0,med_time_horizon,f25fe89878348b1c81cb864d590bce09,2016-11-16,2017-07-12,238,252,0.12371997354484128,0.9444444444444444,175.47999999999956,-214.7400000000007,214.7400000000007,5.328645418326696,9.210000000000036
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.1584,stock,500.0,long_time_horizon,26c361b6af7464bab75bd55b91860b6e,2016-11-16,2017-07-12,238,252,0.0918984126984127,0.9444444444444444,1527.2699999999995,-147.0699999999997,1527.2699999999995,12.467848605577688,-1.5100000000002183
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,83.8301333333,stock,200.0,short_time_horizon,056f2bce1aca9b0679e7146134f01f92,2016-11-16,2017-07-12,238,109,0.7690837920486239,2.18348623853211,193.60699999999997,-49.16999999999996,193.60699999999997,2.4088888888888893,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,10.7370833333,stock,19.38,short_time_horizon,8f7bcd197e3ebb65a4780a502ea1b1c0,2016-11-16,2017-07-12,238,252,0.04260747354484127,0.9444444444444444,4.189999999999998,-3.9399999999999977,4.189999999999998,0.15629282868525898,0.04449999999999932
high_risk_tolerance,good_investment_exp,not_important_liq_need,Android,2.76991666667,stock,50.0,med_time_horizon,95336f00a24e792903c47057b0ade7fa,2016-11-16,2017-07-12,238,249,0.01112416331995984,0.9558232931726908,1822.926,-1820.0435,1822.926,-5.0653629032258065,-4.9550000000000125
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,33.3147333333,stock,1000.0,med_time_horizon,18ea38b0190c952a917f9c2a7a38a603,2016-11-16,2017-07-12,238,252,0.13220132275119048,0.9444444444444444,545.0000000000001,-273.5999999999999,545.0000000000001,-1.5425498007968128,-3.199999999999932
low_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.60391666667,stock,500.0,short_time_horizon,5d26092b40d2a8cd5b8eb9523f5f6bff,2016-11-16,2017-07-12,238,179,0.03130679702050279,1.329608938547486,19.08000000000004,-403.44,403.44,-2.247191011235955,0.0
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,19.7094333333,stock,100.0,short_time_horizon,5c4103eba2ef8e35baa57bace49d758c,2016-11-16,2017-07-12,238,178,0.11072715355786518,1.3370786516853932,2.569999999999993,-4.140000000000001,4.140000000000001,-0.030174576271186467,0.0
low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,13.6891333333,stock,1000.0,short_time_horizon,f4a6535024dc234560e24949d05ce02c,2016-11-16,2017-07-12,238,252,0.05432195767182539,0.9444444444444444,185815.33469999998,-382460.78,382460.78,167.17099482071706,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,19.7995666667,stock,100.0,med_time_horizon,41d53694c5f8c3fcc589306f6ce28c6d,2016-11-16,2017-07-12,238,251,0.07888273572390438,0.9482071713147411,10083.810000000001,-2132.2811,10083.810000000001,167.30816000000002,20.215000000000146
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,4.3,stock,5.0,long_time_horizon,28e81aeb3bd9524fdbd8cd381293517e,2016-11-16,2017-07-12,238,252,0.017063492063492062,0.9444444444444444,487.37720000000013,-101.28999999999996,487.37720000000013,14.531113545816732,4.639900000000125
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,1e2e6e16a4ccf9d644c97007cf5ebe28,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,5.854500000000002,-3.6000000000000014,5.854500000000002,-0.07758565737051794,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.145,stock,50.0,long_time_horizon,38195e2a4838bff7fed7bd3297194bf3,2016-11-16,2017-07-12,238,29,0.5567241379310345,8.206896551724139,700.0,-689.25,700.0,0.07892857142857299,0.0
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,11.7963166667,stock,1500.0,long_time_horizon,03533bd0bbc4abd794ad22835d993082,2016-11-16,2017-07-12,238,252,0.0468107804234127,0.9444444444444444,229.01999999999998,-256.78,256.78,-2.903187250996015,-0.6245999999999867
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,long_time_horizon,db4fefb04bba4bf2ab71aba2716abe35,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,97.60000000000001,-1099.9599999999998,1099.9599999999998,-3.446573705179283,0.01999999999999602
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,41.2887833333,stock,100.0,short_time_horizon,494cc4ec82bb40a48b86f752be56e7b1,2016-11-16,2017-07-12,238,252,0.16384437830674606,0.9444444444444444,17.599999999999994,-41.650000000000006,41.650000000000006,-0.26948207171314736,0.0
low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,33.7029166667,stock,10.0,short_time_horizon,9c0a78efe3331efaf8903769921e60ca,2016-11-16,2017-07-12,238,252,0.13374173280436508,0.9444444444444444,4.2499999999999964,-4.9358,4.9358,-0.0005577689243027911,0.010000000000005116
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,40.5918333333,etp,1500.0,short_time_horizon,a541737b5ce39d1cac27952aae426b03,2016-11-16,2017-07-12,238,164,0.24751117886158538,1.451219512195122,1501.5599999999997,-78.51999999999998,1501.5599999999997,9.606196319018405,0.0
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,16.1373833333,etp,500.0,med_time_horizon,c573cbab130f864ad1a3a80e97c95332,2016-11-16,2017-07-12,238,252,0.06403723544960317,0.9444444444444444,1043.5,-1002.1442,1043.5,0.35800796812748986,0.15000000000000568
med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,31.5684333333,stock,500.0,short_time_horizon,2b14f5c66d2b16ff7aef2b2991d2e389,2016-11-16,2017-07-12,238,251,0.12577065073027888,0.9482071713147411,25706.43,-1805.820000000007,25706.43,299.38032,0.0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.8940833333,stock,10.0,short_time_horizon,2a5c2c3397fd6a3b7cbe6d7e66cefdac,2016-11-16,2017-07-12,238,252,0.06704001322738094,0.9444444444444444,5.68,-2.1000000000000014,5.68,-0.032509960159362555,-0.0799999999999983
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,short_time_horizon,92d7fcd6f40b6d156400003c20f2d927,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,85.55000000000018,-101.15999999999985,101.15999999999985,3.7834262948207176,4.949999999999818
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,21.7370333333,stock,10.49,short_time_horizon,94ca511432e37f4ee004c7efe5928b9e,2016-11-16,2017-07-12,238,216,0.1006344135800926,1.1018518518518519,23.92,-14.300000000000011,23.92,0.16427906976744183,0.04999999999999716
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,255.079433333,stock,100.0,short_time_horizon,de6263af9d5d18790896379341185287,2016-11-16,2017-07-12,238,242,1.0540472451776859,0.9834710743801653,489.24,-30.31000000000006,489.24,2.4012033195020743,0.0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,2a817f4309fc5ccc48a12c230323b8e4,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,11.636000000000024,-122.84620000000001,122.84620000000001,-0.5538725099601594,0.09919999999999618
high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,25.6489666667,stock,100.0,long_time_horizon,66453040acfbfaa79fe4fc790326a0db,2016-11-16,2017-07-12,238,252,0.10178161375674603,0.9444444444444444,6.219999999999999,-3.6100000000000136,6.219999999999999,0.029043824701195244,0.0
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,short_time_horizon,7c4cca3706ded5d6158695d4553463f3,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,2103.6800000000003,-1041.15,2103.6800000000003,20.829043824701195,9.400000000000091
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.98068333333,etp,500.0,short_time_horizon,2048c468d4b7a7ed61e372d39efdccc6,2016-11-16,2017-07-12,238,252,0.027701124338611112,0.9444444444444444,60.360000000000014,-59.78000000000003,60.360000000000014,-0.9291633466135457,-0.040000000000020464
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,3.6966,stock,100.0,long_time_horizon,6df4829dd6896ae403b669958cac4e20,2016-11-16,2017-07-12,238,252,0.01466904761904762,0.9444444444444444,3.8200000000000074,-2.8400000000000034,3.8200000000000074,0.02235059760956175,0.0
high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,0,3000.0,med_time_horizon,f7e615c7f844b238469357adf3a0b0c6,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,39.23000000000002,-58.190000000000055,58.190000000000055,-0.08820717131474053,0.0
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,23.1141333333,stock,100.0,short_time_horizon,d73975d8b89c4c3f7117d0fdbd2d6781,2016-11-16,2017-07-12,238,228,0.10137777777763157,1.043859649122807,99.31,-99.57999999999998,99.57999999999998,-0.3382819383259911,0.019999999999999574
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,med_time_horizon,0115888f5e28e3c07fdc17e0fad9e75c,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,299.21999999999997,-14.939999999999998,299.21999999999997,1.1234262948207172,-0.07999999999998408
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,48.7477,stock,2000.0,short_time_horizon,4e0972689a7ee96f2146d55ff06d6512,2016-11-16,2017-07-12,238,93,0.5241688172043011,2.5591397849462365,845.5290000000001,-1815.34,1815.34,0.9988043478260856,0.0
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,11.0508833333,stock,250.0,med_time_horizon,4e933a5a8c60271783b91ad0e7405a5c,2016-11-16,2017-07-12,238,252,0.04385271164007937,0.9444444444444444,512.6600000000003,-80.5,512.6600000000003,4.835019920318726,3.1550000000002
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,893a402527a3e806f3678fa6d4f934f4,2016-11-16,2017-07-12,238,252,0.0,0.9444444444444444,260.4,-191.10000000000002,260.4,0.6334661354581673,1.2000000000000455
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,1.76068333333,stock,100.0,short_time_horizon,b42bd28ef20e4000c3b253577d4e3803,2016-11-16,2017-07-12,238,252,0.006986838624325397,0.9444444444444444,157.88960000000003,-32.363,157.88960000000003,0.29772111553784864,-0.2740000000000009
